Dendrometer,Treatment,Date,Hour,Air temperature (°C),Perimeter (mm)
P12A10,Irrigated,19-06-2014,5,9.9609375,0.120073327
P12A10,Irrigated,19-06-2014,6,9.94921875,0.117168435
P12A10,Irrigated,19-06-2014,7,9.9609375,0.115231522
P12A10,Irrigated,19-06-2014,8,10.01953125,0.115231522
P12A10,Irrigated,19-06-2014,9,9.796875,0.116200455
P12A10,Irrigated,19-06-2014,10,10.2265625,0.116200455
P12A10,Irrigated,19-06-2014,11,11.375,0.116200455
P12A10,Irrigated,19-06-2014,12,12.33984375,0.115231522
P12A10,Irrigated,19-06-2014,13,12.65625,0.114263543
P12A10,Irrigated,19-06-2014,14,13.08203125,0.114263543
P12A10,Irrigated,19-06-2014,15,12.83203125,0.114263543
P12A10,Irrigated,19-06-2014,16,12.7734375,0.115231522
P12A10,Irrigated,19-06-2014,17,12.62109375,0.113294609
P12A10,Irrigated,19-06-2014,18,12.2890625,0.114263542
P12A10,Irrigated,19-06-2014,19,11.953125,0.115231521
P12A10,Irrigated,19-06-2014,20,11.71484375,0.115231521
P12A10,Irrigated,19-06-2014,21,11.671875,0.114263542
P12A10,Irrigated,19-06-2014,22,11.77734375,0.114263542
P12A10,Irrigated,19-06-2014,23,11.62109375,0.115231521
P12A10,Irrigated,20-06-2014,0,11.5234375,0.115231521
P12A10,Irrigated,20-06-2014,1,11.25390625,0.115231521
P12A10,Irrigated,20-06-2014,2,11.02734375,0.116200454
P12A10,Irrigated,20-06-2014,3,10.90234375,0.116200454
P12A10,Irrigated,20-06-2014,4,10.7421875,0.115231521
P12A10,Irrigated,20-06-2014,5,10.5859375,0.115231521
P12A10,Irrigated,20-06-2014,6,10.3515625,0.116200454
P12A10,Irrigated,20-06-2014,7,10.14453125,0.116200454
P12A10,Irrigated,20-06-2014,8,10.05859375,0.116200454
P12A10,Irrigated,20-06-2014,9,10.1015625,0.116200454
P12A10,Irrigated,20-06-2014,10,10.4140625,0.116200454
P12A10,Irrigated,20-06-2014,11,11.10546875,0.115231521
P12A10,Irrigated,20-06-2014,12,11.9609375,0.116200454
P12A10,Irrigated,20-06-2014,13,12.99609375,0.115231521
P12A10,Irrigated,20-06-2014,14,13.7421875,0.115231521
P12A10,Irrigated,20-06-2014,15,13.375,0.114263542
P12A10,Irrigated,20-06-2014,16,13.76953125,0.114263542
P12A10,Irrigated,20-06-2014,17,13.01953125,0.115231521
P12A10,Irrigated,20-06-2014,18,12.1484375,0.117168434
P12A10,Irrigated,20-06-2014,19,11.18359375,0.116200455
P12A10,Irrigated,20-06-2014,20,10.96875,0.116200455
P12A10,Irrigated,20-06-2014,21,10.9140625,0.116200455
P12A10,Irrigated,20-06-2014,22,10.7265625,0.116200455
P12A10,Irrigated,20-06-2014,23,10.53515625,0.116200455
P12A10,Irrigated,21-06-2014,0,10.41015625,0.117168434
P12A10,Irrigated,21-06-2014,1,10.22265625,0.116200455
P12A10,Irrigated,21-06-2014,2,10.37890625,0.117168434
P12A10,Irrigated,21-06-2014,3,10.67578125,0.117168434
P12A10,Irrigated,21-06-2014,4,10.37890625,0.116200455
P12A10,Irrigated,21-06-2014,5,10.15234375,0.117168434
P12A10,Irrigated,21-06-2014,6,10.32421875,0.117168434
P12A10,Irrigated,21-06-2014,7,10.54296875,0.117168434
P12A10,Irrigated,21-06-2014,8,10.8203125,0.117168434
P12A10,Irrigated,21-06-2014,9,10.5546875,0.117168434
P12A10,Irrigated,21-06-2014,10,10.9140625,0.117168434
P12A10,Irrigated,21-06-2014,11,11.5,0.118136413
P12A10,Irrigated,21-06-2014,12,13.8828125,0.116200454
P12A10,Irrigated,21-06-2014,13,15.53125,0.114263541
P12A10,Irrigated,21-06-2014,14,13.63671875,0.114263541
P12A10,Irrigated,21-06-2014,15,13.14453125,0.114263541
P12A10,Irrigated,21-06-2014,16,13.0703125,0.114263541
P12A10,Irrigated,21-06-2014,17,11.921875,0.11523152
P12A10,Irrigated,21-06-2014,18,10.7265625,0.114263541
P12A10,Irrigated,21-06-2014,19,10.51171875,0.11523152
P12A10,Irrigated,21-06-2014,20,10.41015625,0.117168433
P12A10,Irrigated,21-06-2014,21,10.4375,0.118136412
P12A10,Irrigated,21-06-2014,22,10.53515625,0.127820021
P12A10,Irrigated,21-06-2014,23,10.6875,0.127820021
P12A10,Irrigated,22-06-2014,0,11.08984375,0.128788
P12A10,Irrigated,22-06-2014,1,11.08203125,0.129756933
P12A10,Irrigated,22-06-2014,2,11.046875,0.131693846
P12A10,Irrigated,22-06-2014,3,10.92578125,0.129756933
P12A10,Irrigated,22-06-2014,4,10.8671875,0.133629804
P12A10,Irrigated,22-06-2014,5,10.81640625,0.136534696
P12A10,Irrigated,22-06-2014,6,10.81640625,0.140408521
P12A10,Irrigated,22-06-2014,7,10.62890625,0.142345434
P12A10,Irrigated,22-06-2014,8,10.4921875,0.146218305
P12A10,Irrigated,22-06-2014,9,10.3125,0.149123197
P12A10,Irrigated,22-06-2014,10,11.0546875,0.15009213
P12A10,Irrigated,22-06-2014,11,12.6015625,0.152997022
P12A10,Irrigated,22-06-2014,12,17.203125,0.155901914
P12A10,Irrigated,22-06-2014,13,17.26953125,0.16364861
P12A10,Irrigated,22-06-2014,14,17.90234375,0.165585523
P12A10,Irrigated,22-06-2014,15,17.49609375,0.165585523
P12A10,Irrigated,22-06-2014,16,23.66015625,0.166553502
P12A10,Irrigated,22-06-2014,17,20.4453125,0.162680631
P12A10,Irrigated,22-06-2014,18,16.6484375,0.159774785
P12A10,Irrigated,22-06-2014,19,10.95703125,0.148155217
P12A10,Irrigated,22-06-2014,20,10.30078125,0.147187238
P12A10,Irrigated,22-06-2014,21,10.453125,0.146218305
P12A10,Irrigated,22-06-2014,22,9.52734375,0.147187238
P12A10,Irrigated,22-06-2014,23,9.01171875,0.146218305
P12A10,Irrigated,23-06-2014,0,8.96484375,0.147187238
P12A10,Irrigated,23-06-2014,1,8.6328125,0.147187238
P12A10,Irrigated,23-06-2014,2,8.18359375,0.146218305
P12A10,Irrigated,23-06-2014,3,7.5625,0.147187238
P12A10,Irrigated,23-06-2014,4,7.05859375,0.147187238
P12A10,Irrigated,23-06-2014,5,6.578125,0.148155217
P12A10,Irrigated,23-06-2014,6,6.4765625,0.149123196
P12A10,Irrigated,23-06-2014,7,7.3359375,0.149123196
P12A10,Irrigated,23-06-2014,8,8.15625,0.151060109
P12A10,Irrigated,23-06-2014,9,8.05859375,0.152997022
P12A10,Irrigated,23-06-2014,10,9.42578125,0.153965001
P12A10,Irrigated,23-06-2014,11,11.4296875,0.155901914
P12A10,Irrigated,23-06-2014,12,13.125,0.157838827
P12A10,Irrigated,23-06-2014,13,23.00390625,0.170427328
P12A10,Irrigated,23-06-2014,14,17.6328125,0.168490415
P12A10,Irrigated,23-06-2014,15,16.9453125,0.159774785
P12A10,Irrigated,23-06-2014,16,22.33203125,0.161711698
P12A10,Irrigated,23-06-2014,17,15.4453125,0.15106011
P12A10,Irrigated,23-06-2014,18,12.33984375,0.144281393
P12A10,Irrigated,23-06-2014,19,10.765625,0.141376501
P12A10,Irrigated,23-06-2014,20,9.68359375,0.142345434
P12A10,Irrigated,23-06-2014,21,8.76171875,0.139440542
P12A10,Irrigated,23-06-2014,22,7.73828125,0.137503629
P12A10,Irrigated,23-06-2014,23,7.01171875,0.135566716
P12A10,Irrigated,24-06-2014,0,6.40625,0.134598737
P12A10,Irrigated,24-06-2014,1,5.40625,0.132661824
P12A10,Irrigated,24-06-2014,2,5.41015625,0.133629803
P12A10,Irrigated,24-06-2014,3,4.56640625,0.133629803
P12A10,Irrigated,24-06-2014,4,4.79296875,0.133629803
P12A10,Irrigated,24-06-2014,5,4.42578125,0.134598736
P12A10,Irrigated,24-06-2014,6,4.03515625,0.133629803
P12A10,Irrigated,24-06-2014,7,4.171875,0.134598736
P12A10,Irrigated,24-06-2014,8,3.72265625,0.134598736
P12A10,Irrigated,24-06-2014,9,2.91796875,0.135566715
P12A10,Irrigated,24-06-2014,10,4.71875,0.134598736
P12A10,Irrigated,24-06-2014,11,6.46484375,0.136534695
P12A10,Irrigated,24-06-2014,12,8.23046875,0.14040852
P12A10,Irrigated,24-06-2014,13,19.48828125,0.156869892
P12A10,Irrigated,24-06-2014,14,15.703125,0.163648609
P12A10,Irrigated,24-06-2014,15,17.05859375,0.159774784
P12A10,Irrigated,24-06-2014,16,19.5234375,0.159774784
P12A10,Irrigated,24-06-2014,17,15.140625,0.153965
P12A10,Irrigated,24-06-2014,18,10.30078125,0.147187237
P12A10,Irrigated,24-06-2014,19,8.45703125,0.142345432
P12A10,Irrigated,24-06-2014,20,7.25390625,0.138471607
P12A10,Irrigated,24-06-2014,21,7.3984375,0.138471607
P12A10,Irrigated,24-06-2014,22,7.34765625,0.138471607
P12A10,Irrigated,24-06-2014,23,6.58203125,0.137503628
P12A10,Irrigated,25-06-2014,0,6.2578125,0.137503628
P12A10,Irrigated,25-06-2014,1,6.07421875,0.136534695
P12A10,Irrigated,25-06-2014,2,5.42578125,0.136534695
P12A10,Irrigated,25-06-2014,3,5.4375,0.134598736
P12A10,Irrigated,25-06-2014,4,5.234375,0.135566715
P12A10,Irrigated,25-06-2014,5,5.16015625,0.136534694
P12A10,Irrigated,25-06-2014,6,4.66796875,0.135566715
P12A10,Irrigated,25-06-2014,7,4.38671875,0.136534694
P12A10,Irrigated,25-06-2014,8,4.4140625,0.136534694
P12A10,Irrigated,25-06-2014,9,4.328125,0.136534694
P12A10,Irrigated,25-06-2014,10,5.48828125,0.136534694
P12A10,Irrigated,25-06-2014,11,6.6328125,0.137503627
P12A10,Irrigated,25-06-2014,12,8.875,0.13944054
P12A10,Irrigated,25-06-2014,13,11.74609375,0.147187236
P12A10,Irrigated,25-06-2014,14,14.80078125,0.148155215
P12A10,Irrigated,25-06-2014,15,13.265625,0.148155215
P12A10,Irrigated,25-06-2014,16,13.38671875,0.149123194
P12A10,Irrigated,25-06-2014,17,17.9453125,0.149123194
P12A10,Irrigated,25-06-2014,18,11.18359375,0.151060107
P12A10,Irrigated,25-06-2014,19,9.125,0.147187236
P12A10,Irrigated,25-06-2014,20,8.4375,0.14428139
P12A10,Irrigated,25-06-2014,21,7.8828125,0.142345431
P12A10,Irrigated,25-06-2014,22,7.359375,0.141376498
P12A10,Irrigated,25-06-2014,23,6.3046875,0.140408519
P12A10,Irrigated,26-06-2014,0,5.3203125,0.137503627
P12A10,Irrigated,26-06-2014,1,4.86328125,0.137503627
P12A10,Irrigated,26-06-2014,2,4.578125,0.136534694
P12A10,Irrigated,26-06-2014,3,4.17578125,0.135566715
P12A10,Irrigated,26-06-2014,4,3.86328125,0.134598736
P12A10,Irrigated,26-06-2014,5,3.31640625,0.131693844
P12A10,Irrigated,26-06-2014,6,1.94140625,0.131693844
P12A10,Irrigated,26-06-2014,7,1.921875,0.130724911
P12A10,Irrigated,26-06-2014,8,1.9296875,0.131693844
P12A10,Irrigated,26-06-2014,9,0.79296875,0.131693844
P12A10,Irrigated,26-06-2014,10,8.6015625,0.132661823
P12A10,Irrigated,26-06-2014,11,6.875,0.138471607
P12A10,Irrigated,26-06-2014,12,8.96484375,0.14040852
P12A10,Irrigated,26-06-2014,13,19.69921875,0.152997021
P12A10,Irrigated,26-06-2014,14,13.7109375,0.154933934
P12A10,Irrigated,26-06-2014,15,12.8671875,0.149123196
P12A10,Irrigated,26-06-2014,16,19.8046875,0.150092129
P12A10,Irrigated,26-06-2014,17,16.53515625,0.143313412
P12A10,Irrigated,26-06-2014,18,12.90625,0.143313412
P12A10,Irrigated,26-06-2014,19,8.296875,0.133629803
P12A10,Irrigated,26-06-2014,20,7.08203125,0.130724911
P12A10,Irrigated,26-06-2014,21,5.5625,0.123947148
P12A10,Irrigated,26-06-2014,22,4.64453125,0.122978215
P12A10,Irrigated,26-06-2014,23,3.78515625,0.123947148
P12A10,Irrigated,27-06-2014,0,2.92578125,0.120073323
P12A10,Irrigated,27-06-2014,1,2.24609375,0.120073323
P12A10,Irrigated,27-06-2014,2,1.921875,0.119105344
P12A10,Irrigated,27-06-2014,3,2.0703125,0.119105344
P12A10,Irrigated,27-06-2014,4,1.5,0.121041303
P12A10,Irrigated,27-06-2014,5,1.2265625,0.119105344
P12A10,Irrigated,27-06-2014,6,2.96875,0.121041303
P12A10,Irrigated,27-06-2014,7,1.73046875,0.121041303
P12A10,Irrigated,27-06-2014,8,0.26953125,0.120073324
P12A10,Irrigated,27-06-2014,9,0.7734375,0.120073324
P12A10,Irrigated,27-06-2014,10,7.109375,0.122010237
P12A10,Irrigated,27-06-2014,11,7.1015625,0.128788
P12A10,Irrigated,27-06-2014,12,9.0859375,0.129756933
P12A10,Irrigated,27-06-2014,13,21.19140625,0.152028089
P12A10,Irrigated,27-06-2014,14,15.9296875,0.15106011
P12A10,Irrigated,27-06-2014,15,15.55859375,0.143313414
P12A10,Irrigated,27-06-2014,16,19.6171875,0.141376501
P12A10,Irrigated,27-06-2014,17,17.15625,0.13750363
P12A10,Irrigated,27-06-2014,18,13.63671875,0.139440543
P12A10,Irrigated,27-06-2014,19,8.3359375,0.129756934
P12A10,Irrigated,27-06-2014,20,7.265625,0.126852042
P12A10,Irrigated,27-06-2014,21,6.69921875,0.125883109
P12A10,Irrigated,27-06-2014,22,6.1796875,0.12394715
P12A10,Irrigated,27-06-2014,23,5.40625,0.122978217
P12A10,Irrigated,28-06-2014,0,4.63671875,0.122978217
P12A10,Irrigated,28-06-2014,1,3.875,0.12394715
P12A10,Irrigated,28-06-2014,2,3.3203125,0.122978217
P12A10,Irrigated,28-06-2014,3,2.55078125,0.122978217
P12A10,Irrigated,28-06-2014,4,2.12109375,0.122978217
P12A10,Irrigated,28-06-2014,5,1.4921875,0.122978217
P12A10,Irrigated,28-06-2014,6,1.69140625,0.12394715
P12A10,Irrigated,28-06-2014,7,1.578125,0.122978217
P12A10,Irrigated,28-06-2014,8,1.8828125,0.12394715
P12A10,Irrigated,28-06-2014,9,1.60546875,0.12394715
P12A10,Irrigated,28-06-2014,10,2.53515625,0.12394715
P12A10,Irrigated,28-06-2014,11,5.671875,0.128788001
P12A10,Irrigated,28-06-2014,12,8.72265625,0.132661826
P12A10,Irrigated,28-06-2014,13,14.54296875,0.15202809
P12A10,Irrigated,28-06-2014,14,17.6640625,0.162680632
P12A10,Irrigated,28-06-2014,15,16.65234375,0.164616591
P12A10,Irrigated,28-06-2014,16,17.58203125,0.163648612
P12A10,Irrigated,28-06-2014,17,18.69140625,0.159774787
P12A10,Irrigated,28-06-2014,18,14.18359375,0.154933936
P12A10,Irrigated,28-06-2014,19,9.4921875,0.149123198
P12A10,Irrigated,28-06-2014,20,9.07421875,0.146218306
P12A10,Irrigated,28-06-2014,21,8.6875,0.146218306
P12A10,Irrigated,28-06-2014,22,8.43359375,0.145250327
P12A10,Irrigated,28-06-2014,23,8.23046875,0.145250327
P12A10,Irrigated,29-06-2014,0,6.4453125,0.140408522
P12A10,Irrigated,29-06-2014,1,5.2734375,0.13750363
P12A10,Irrigated,29-06-2014,2,4.79296875,0.13750363
P12A10,Irrigated,29-06-2014,3,4.4375,0.136534697
P12A10,Irrigated,29-06-2014,4,3.26953125,0.132661826
P12A10,Irrigated,29-06-2014,5,3.8984375,0.130724913
P12A10,Irrigated,29-06-2014,6,5.72265625,0.134598738
P12A10,Irrigated,29-06-2014,7,5.859375,0.136534697
P12A10,Irrigated,29-06-2014,8,6.2890625,0.13847161
P12A10,Irrigated,29-06-2014,9,6.26953125,0.139440543
P12A10,Irrigated,29-06-2014,10,6.484375,0.139440543
P12A10,Irrigated,29-06-2014,11,7.15234375,0.141376502
P12A10,Irrigated,29-06-2014,12,8.12890625,0.141376502
P12A10,Irrigated,29-06-2014,13,9.37109375,0.142345435
P12A10,Irrigated,29-06-2014,14,9.515625,0.142345435
P12A10,Irrigated,29-06-2014,15,12.859375,0.14718724
P12A10,Irrigated,29-06-2014,16,18.59375,0.158806808
P12A10,Irrigated,29-06-2014,17,17.47265625,0.157838829
P12A10,Irrigated,29-06-2014,18,13.1328125,0.154933937
P12A10,Irrigated,29-06-2014,19,7.87109375,0.149123199
P12A10,Irrigated,29-06-2014,20,6.85546875,0.146218307
P12A10,Irrigated,29-06-2014,21,7.2890625,0.144281394
P12A10,Irrigated,29-06-2014,22,7.4375,0.144281394
P12A10,Irrigated,29-06-2014,23,7.234375,0.144281394
P12A10,Irrigated,30-06-2014,0,7.203125,0.145250327
P12A10,Irrigated,30-06-2014,1,6.96875,0.144281394
P12A10,Irrigated,30-06-2014,2,6.85546875,0.144281394
P12A10,Irrigated,30-06-2014,3,6.640625,0.145250327
P12A10,Irrigated,30-06-2014,4,6.46484375,0.144281394
P12A10,Irrigated,30-06-2014,5,6.52734375,0.146218307
P12A10,Irrigated,30-06-2014,6,6.53515625,0.146218307
P12A10,Irrigated,30-06-2014,7,6.5078125,0.145250328
P12A10,Irrigated,30-06-2014,8,6.72265625,0.145250328
P12A10,Irrigated,30-06-2014,9,6.84375,0.146218307
P12A10,Irrigated,30-06-2014,10,7.71484375,0.146218307
P12A10,Irrigated,30-06-2014,11,11.828125,0.151060112
P12A10,Irrigated,30-06-2014,12,13.85546875,0.151060112
P12A10,Irrigated,30-06-2014,13,17.234375,0.153965004
P12A10,Irrigated,30-06-2014,14,14.90234375,0.155901917
P12A10,Irrigated,30-06-2014,15,14.51953125,0.155901917
P12A10,Irrigated,30-06-2014,16,14.0546875,0.155901917
P12A10,Irrigated,30-06-2014,17,16.77734375,0.152997025
P12A10,Irrigated,30-06-2014,18,13.296875,0.152997025
P12A10,Irrigated,30-06-2014,19,10.31640625,0.14815522
P12A10,Irrigated,30-06-2014,20,9.20703125,0.147187241
P12A10,Irrigated,30-06-2014,21,8.76171875,0.147187241
P12A10,Irrigated,30-06-2014,22,8.55078125,0.146218308
P12A10,Irrigated,30-06-2014,23,8.34375,0.146218308
P12A10,Irrigated,01-07-2014,0,7.640625,0.144281395
P12A10,Irrigated,01-07-2014,1,7.421875,0.143313416
P12A10,Irrigated,01-07-2014,2,7.5390625,0.143313416
P12A10,Irrigated,01-07-2014,3,7.3125,0.142345437
P12A10,Irrigated,01-07-2014,4,7.2109375,0.142345437
P12A10,Irrigated,01-07-2014,5,6.70703125,0.144281396
P12A10,Irrigated,01-07-2014,6,5.37109375,0.138471612
P12A10,Irrigated,01-07-2014,7,5.28515625,0.139440545
P12A10,Irrigated,01-07-2014,8,5.63671875,0.139440545
P12A10,Irrigated,01-07-2014,9,5.109375,0.140408524
P12A10,Irrigated,01-07-2014,10,7.40234375,0.138471611
P12A10,Irrigated,01-07-2014,11,9.84765625,0.141376503
P12A10,Irrigated,01-07-2014,12,10.83203125,0.141376503
P12A10,Irrigated,01-07-2014,13,11.67578125,0.141376503
P12A10,Irrigated,01-07-2014,14,12.81640625,0.142345436
P12A10,Irrigated,01-07-2014,15,12.4140625,0.140408523
P12A10,Irrigated,01-07-2014,16,13.1015625,0.142345436
P12A10,Irrigated,01-07-2014,17,12.54296875,0.142345436
P12A10,Irrigated,01-07-2014,18,11.51953125,0.142345436
P12A10,Irrigated,01-07-2014,19,10.53515625,0.141376503
P12A10,Irrigated,01-07-2014,20,10.0234375,0.141376503
P12A10,Irrigated,01-07-2014,21,10.16015625,0.142345436
P12A10,Irrigated,01-07-2014,22,9.7734375,0.142345436
P12A10,Irrigated,01-07-2014,23,9.5390625,0.143313415
P12A10,Irrigated,02-07-2014,0,10.234375,0.142345436
P12A10,Irrigated,02-07-2014,1,10.48828125,0.142345436
P12A10,Irrigated,02-07-2014,2,10.01953125,0.141376503
P12A10,Irrigated,02-07-2014,3,9.7421875,0.142345436
P12A10,Irrigated,02-07-2014,4,9.25,0.145250328
P12A10,Irrigated,02-07-2014,5,8.9921875,0.187856682
P12A10,Irrigated,02-07-2014,6,9.04296875,0.185920723
P12A10,Irrigated,02-07-2014,7,9.03515625,0.187856682
P12A10,Irrigated,02-07-2014,8,7.921875,0.194635399
P12A10,Irrigated,02-07-2014,9,7.7890625,0.196572312
P12A10,Irrigated,02-07-2014,10,9.546875,0.19366742
P12A10,Irrigated,02-07-2014,11,12.99609375,0.189793595
P12A10,Irrigated,02-07-2014,12,13.7265625,0.188825616
P12A10,Irrigated,02-07-2014,13,21.4765625,0.203350076
P12A10,Irrigated,02-07-2014,14,17.46875,0.191730508
P12A10,Irrigated,02-07-2014,15,15.015625,0.183983812
P12A10,Irrigated,02-07-2014,16,20.8359375,0.180109987
P12A10,Irrigated,02-07-2014,17,18.12890625,0.170427332
P12A10,Irrigated,02-07-2014,18,15.02734375,0.167521486
P12A10,Irrigated,02-07-2014,19,8.38671875,0.153965006
P12A10,Irrigated,02-07-2014,20,7.0078125,0.153965006
P12A10,Irrigated,02-07-2014,21,6.29296875,0.151060114
P12A10,Irrigated,02-07-2014,22,5.16015625,0.149123201
P12A10,Irrigated,02-07-2014,23,4.64453125,0.146218309
P12A10,Irrigated,03-07-2014,0,3.87109375,0.142345438
P12A10,Irrigated,03-07-2014,1,4.64453125,0.143313417
P12A10,Irrigated,03-07-2014,2,4.0703125,0.142345438
P12A10,Irrigated,03-07-2014,3,4.109375,0.14525033
P12A10,Irrigated,03-07-2014,4,3.7734375,0.144281397
P12A10,Irrigated,03-07-2014,5,3.1796875,0.14525033
P12A10,Irrigated,03-07-2014,6,2.9609375,0.146218309
P12A10,Irrigated,03-07-2014,7,2.71484375,0.146218309
P12A10,Irrigated,03-07-2014,8,2.828125,0.146218309
P12A10,Irrigated,03-07-2014,9,2.296875,0.147187242
P12A10,Irrigated,03-07-2014,10,3.203125,0.148155221
P12A10,Irrigated,03-07-2014,11,7.265625,0.151060113
P12A10,Irrigated,03-07-2014,12,8.77734375,0.152028092
P12A10,Irrigated,03-07-2014,13,21.7421875,0.183014878
P12A10,Irrigated,03-07-2014,14,16.01171875,0.182046899
P12A10,Irrigated,03-07-2014,15,14.65625,0.17236329
P12A10,Irrigated,03-07-2014,16,16.57421875,0.166553506
P12A10,Irrigated,03-07-2014,17,14.9375,0.161711701
P12A10,Irrigated,03-07-2014,18,9.984375,0.155901917
P12A10,Irrigated,03-07-2014,19,8.28515625,0.151060112
P12A10,Irrigated,03-07-2014,20,7.890625,0.151060112
P12A10,Irrigated,03-07-2014,21,7.86328125,0.152028091
P12A10,Irrigated,03-07-2014,22,8.1796875,0.152028091
P12A10,Irrigated,03-07-2014,23,7.61328125,0.152997024
P12A10,Irrigated,04-07-2014,0,7.6171875,0.151060111
P12A10,Irrigated,04-07-2014,1,8.015625,0.151060111
P12A10,Irrigated,04-07-2014,2,9.015625,0.152997024
P12A10,Irrigated,04-07-2014,3,8.91015625,0.152997024
P12A10,Irrigated,04-07-2014,4,8.75,0.153965003
P12A10,Irrigated,04-07-2014,5,9.08984375,0.152997024
P12A10,Irrigated,04-07-2014,6,9.36328125,0.152997024
P12A10,Irrigated,04-07-2014,7,8.64453125,0.152028091
P12A10,Irrigated,04-07-2014,8,7.515625,0.152997024
P12A10,Irrigated,04-07-2014,9,7.38671875,0.152997024
P12A10,Irrigated,04-07-2014,10,7.5390625,0.153965003
P12A10,Irrigated,04-07-2014,11,7.984375,0.155901916
P12A10,Irrigated,04-07-2014,12,8.98046875,0.158806808
P12A10,Irrigated,04-07-2014,13,10.32421875,0.1617117
P12A10,Irrigated,04-07-2014,14,10.0859375,0.1617117
P12A10,Irrigated,04-07-2014,15,10.8671875,0.162680633
P12A10,Irrigated,04-07-2014,16,10.15234375,0.162680633
P12A10,Irrigated,04-07-2014,17,9.6953125,0.163648612
P12A10,Irrigated,04-07-2014,18,10.3125,0.163648612
P12A10,Irrigated,04-07-2014,19,7.703125,0.164616591
P12A10,Irrigated,04-07-2014,20,6.58203125,0.165585524
P12A10,Irrigated,04-07-2014,21,5.30859375,0.164616591
P12A10,Irrigated,04-07-2014,22,4.63671875,0.165585524
P12A10,Irrigated,04-07-2014,23,4.234375,0.163648611
P12A10,Irrigated,05-07-2014,0,3.6171875,0.161711698
P12A10,Irrigated,05-07-2014,1,4.0703125,0.159774785
P12A10,Irrigated,05-07-2014,2,2.75,0.159774785
P12A10,Irrigated,05-07-2014,3,2.13671875,0.158806806
P12A10,Irrigated,05-07-2014,4,1.9296875,0.158806806
P12A10,Irrigated,05-07-2014,5,0.78515625,0.160743719
P12A10,Irrigated,05-07-2014,6,0.8125,0.158806806
P12A10,Irrigated,05-07-2014,7,-0.1015625,0.161711698
P12A10,Irrigated,05-07-2014,8,-0.3984375,0.159774785
P12A10,Irrigated,05-07-2014,9,0.3046875,0.158806806
P12A10,Irrigated,05-07-2014,10,6.62109375,0.158806806
P12A10,Irrigated,05-07-2014,11,7.1015625,0.163648611
P12A10,Irrigated,05-07-2014,12,7.9140625,0.16461659
P12A10,Irrigated,05-07-2014,13,19.5,0.207223897
P12A10,Irrigated,05-07-2014,14,13.4140625,0.196572309
P12A10,Irrigated,05-07-2014,15,14.76953125,0.182046895
